,last_scraped,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,property_type,room_type,bathrooms_text,price,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,id,host_id,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_90,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
9374,9/28/2024,Mona,7/1/2024,10,within a day,100%,50%,f,f,t,Entire condo,Entire home/apt,1 bath,2100.00,t,9/28/2024,never,no reviews,no reviews,f,1.19E+18,586885264,1,1,2,1,1,1,2.1,14,5,5,14,14,5,14,29,89,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,2.47
9375,9/28/2024,Janne,11/10/2015,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire home,Entire home/apt,2 baths,3200.00,t,9/28/2024,never,no reviews,no reviews,f,1.19E+18,48690623,1,1,3.2,1,1.4,1.2,3,14,3,3,187.4,188.8,3,189.2,7,7,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,2.47
9376,9/28/2024,Henriette Strøm,1/24/2018,10,within an hour,100%,83%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1200.00,t,9/28/2024,7/23/2024,8/11/2024,no reviews,f,1.19E+18,169675494,1,1,3,1,2,2,2,365,2,2,365,365,2,365,11,11,3,3,0,5,5,5,4.67,4.67,1,0,0,1.32
9377,9/28/2024,Lisa,6/15/2016,10,within an hour,100%,100%,f,t,f,Entire rental unit,Entire home/apt,1 bath,1299.00,t,9/28/2024,7/12/2024,9/19/2024,no reviews,f,1.19E+18,77831991,2,2,4,1,1,1.2,1,365,1,1,365,365,1,365,21,72,6,6,2,5,5,5,5,4.67,1,0,0,2.28
9378,9/28/2024,Julie,10/6/2016,"Oslo, Norway",within a few hours,80%,57%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1000.00,t,9/28/2024,8/3/2024,8/18/2024,no reviews,f,1.19E+18,98470759,1,1,2,1,1,1,2,14,4,4,14,14,4,14,28,88,2,2,0,5,5,5,5,5,1,0,0,1.05
9379,9/28/2024,Anna Maria,9/10/2017,10,within a few hours,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1000.00,t,9/28/2024,7/23/2024,9/9/2024,no reviews,f,1.19E+18,149998152,1,2,2,1,1,1,3,14,3,3,14,14,3,14,21,81,3,3,1,5,5,5,5,5,1,0,0,1.32
9380,9/28/2024,Iris,4/22/2019,"Oslo, Norway",within a few hours,100%,67%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1000.00,t,9/28/2024,8/13/2024,8/13/2024,no reviews,f,1.19E+18,257315973,1,1,2,1,1,1,2,14,2,2,14,14,2,14,15,68,1,1,0,5,5,5,5,5,1,0,0,0.64
9381,9/28/2024,Victoria,3/13/2015,"Oslo, Norway",a few days or more,10%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,800.00,t,9/28/2024,never,no reviews,no reviews,f,1.19E+18,29275665,1,1,1,1,0,2,2,60,2,2,60,60,2,60,28,88,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,0.64
9382,9/28/2024,Morten,9/7/2015,"Bergen, Norway",within a day,100%,50%,f,t,f,Entire rental unit,Entire home/apt,1 bath,2007.00,t,9/28/2024,never,no reviews,no reviews,f,1.19E+18,43622110,1,1,4,1,2,2,1,7,1,1,7,7,1,7,8,8,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,0.64
9383,9/28/2024,Sarah,1/7/2012,"Oslo, Norway",within an hour,100%,75%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1600.00,t,9/28/2024,8/2/2024,8/14/2024,no reviews,f,1.19E+18,1577733,1,1,4,1,2,2,3,15,3,3,15,15,3,15,8,68,3,3,0,4.67,5,4,5,5,1,0,0,1.55
9384,9/28/2024,Meera,6/16/2017,"Oslo, Norway",within an hour,100%,80%,f,t,t,Private room in rental unit,Private room,1 private bath,780.00,t,9/28/2024,8/3/2024,8/31/2024,no reviews,f,1.19E+18,135317311,1,1,2,1,2,2,2,70,2,2,70,70,2,70,30,90,4,4,1,5,5,4.75,5,5,1,0,0,2.11
9385,9/28/2024,Kine,1/21/2017,"Oslo, Norway",within an hour,100%,100%,f,t,f,Entire rental unit,Entire home/apt,1 bath,1800.00,t,9/28/2024,8/19/2024,9/16/2024,no reviews,f,1.19E+18,112518090,1,1,4,1,2,2,2,365,2,2,365,365,2,365,29,89,3,3,1,5,5,5,5,5,1,0,0,2.2
9386,9/28/2024,Andreas Arnfinn,7/17/2015,"Oslo, Norway",within a few hours,100%,86%,f,t,t,Entire home,Entire home/apt,2 baths,5000.00,t,9/28/2024,never,no reviews,no reviews,f,1.19E+18,19286053,2,2,5,1,3,1,1,365,1,1,365,365,1,365,30,90,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,2.2
9387,9/28/2024,Emil Thowsen,12/20/2021,"Bergen, Norway",within an hour,100%,96%,f,t,f,Entire condo,Entire home/apt,1 bath,2070.00,t,9/28/2024,7/13/2024,8/16/2024,no reviews,f,1.19E+18,436737499,1.3,1.4,4,1,2,2,1,365,2,4,365,365,3.6,365,0,0,5,5,0,5,5,5,5,5,1,0,0,1.92
9388,9/28/2024,Marta,6/24/2019,"Oslo, Norway",within a few hours,100%,80%,f,t,f,Entire condo,Entire home/apt,1 bath,1000.00,t,9/28/2024,8/4/2024,8/19/2024,no reviews,f,1.19E+18,271039133,1,1,1,1,1,1,2,365,2,2,365,365,2,365,11,71,3,3,0,5,5,5,4.67,5,1,0,0,1.61
9389,9/28/2024,Aleksander,7/2/2024,10,within a day,63%,0%,f,f,t,Entire rental unit,Entire home/apt,1.5 baths,1417.00,t,9/28/2024,never,no reviews,no reviews,f,1.19E+18,587038817,1,1,6,1,2,2,1,365,1,1,365,365,1,365,0,0,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,1.61
9390,9/28/2024,Peder,11/2/2016,"Oslo, Norway",within a day,80%,0%,f,t,t,Entire rental unit,Entire home/apt,2 baths,3000.00,t,9/28/2024,never,no reviews,no reviews,f,1.19E+18,102212884,1,1,3,1,2,2,1,365,1,1,365,365,1,365,3,11,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,1.61
9391,9/28/2024,Siri Aleksandra,5/2/2016,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire home,Entire home/apt,2.5 baths,6000.00,t,9/28/2024,never,no reviews,no reviews,f,1.19E+18,70013336,1,1,3.2,1,1.4,1.2,3,365,3,3,365,365,3,365,12,40,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,1.61
9392,9/28/2024,Caroline,5/19/2015,"Oslo, Norway",within an hour,100%,29%,f,t,t,Entire rental unit,Entire home/apt,1 bath,2057.00,t,9/28/2024,7/20/2024,8/30/2024,no reviews,f,1.19E+18,33769870,1,1.4,3,1,2,2,1,365,1,1,365,365,1,365,30,90,5,5,1,4.8,4.6,5,4.6,4.8,1,0,0,2.11
9393,9/28/2024,Silje Marie,4/7/2017,"Oslo, Norway",within a few hours,100%,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1057.00,t,9/28/2024,8/3/2024,8/19/2024,no reviews,f,1.19E+18,124727916,1,1,4,1,1,2,2,30,2,2,30,30,2,30,0,0,2,2,0,4.5,5,5,4.5,4,1,0,0,1.05
9394,9/28/2024,Kjartan,4/1/2015,"Oslo, Norway",within a few hours,100%,90%,t,t,t,Private room in rental unit,Private room,1 bath,900.00,t,9/28/2024,never,no reviews,no reviews,f,1.19E+18,30406109,2,2,2,1,1,1,2,14,2,2,14,14,2,14,5,61,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,1.05
9395,9/28/2024,Fanny,1/1/2018,"Bergen, Norway",within a few hours,100%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1350.00,t,9/28/2024,never,no reviews,no reviews,f,1.19E+18,165254192,1,2,2,1,1,1,1,16,1,1,16,16,1,16,0,32,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,1.05
9396,9/28/2024,Lise,2/19/2023,"Oslo, Norway",within a day,80%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,2143.00,t,9/28/2024,never,no reviews,no reviews,f,1.19E+18,501763214,1,1,3,1,1,1,2,20,2,2,20,20,2,20,29,89,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,1.05
9397,9/28/2024,Kari,3/2/2017,"Oslo, Norway",within a few hours,100%,67%,f,t,f,Entire rental unit,Entire home/apt,1 bath,856.00,t,9/28/2024,7/13/2024,7/13/2024,no reviews,f,1.19E+18,118833237,1,1,4,1,1,2,3,40,3,3,40,40,3,40,11,13,1,1,0,5,5,5,5,5,1,0,0,0.38
9398,9/28/2024,Erica,10/12/2015,"Oslo, Norway",within a day,70%,7%,f,t,f,Entire rental unit,Entire home/apt,1 bath,1025.00,t,9/28/2024,never,no reviews,no reviews,f,1.19E+18,46374714,1,1,3,1,1,1,1,365,1,1,365,365,1,365,5,9,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,0.38
9399,9/28/2024,Susanne,7/2/2024,10,within an hour,100%,100%,f,f,t,Entire condo,Entire home/apt,1 bath,700.00,t,9/28/2024,8/2/2024,8/2/2024,no reviews,f,1.19E+18,587102197,1,1,2,1,0,1.2,2,30,2,2,187.4,188.8,2,189.2,29,89,1,1,0,4,4,5,5,5,1,0,0,0.52
9400,9/28/2024,Kasper,1/8/2018,"Oslo, Norway",within an hour,100%,100%,f,t,f,Entire rental unit,Entire home/apt,1 bath,0.00,t,9/28/2024,7/15/2024,8/25/2024,no reviews,f,1.19E+18,166589110,1,1,2,1,1,0,1,365,1,1,365,365,1,365,0,0,7,7,0,4.86,5,4.86,4.71,4.86,1,0,0,2.76
9401,9/28/2024,Julia,8/6/2017,"Oslo, Norway",within an hour,100%,85%,t,t,t,Entire rental unit,Entire home/apt,1 bath,2734.00,t,9/28/2024,never,no reviews,no reviews,f,1.19E+18,144688067,3,1.4,4,1,1,3,2,365,2,2,365,365,2,365,0,0,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,2.76
9402,9/28/2024,Kenneth,3/14/2024,10,a few days or more,25%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,999.00,t,9/28/2024,never,no reviews,no reviews,f,1.19E+18,567019528,2,2,4,1,2,2,1,365,1,1,365,365,1,365,30,90,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,2.76
9403,9/28/2024,Magnus,7/2/2014,"Oslo, Norway",within a day,100%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1300.00,t,9/28/2024,never,no reviews,no reviews,f,1.19E+18,17541051,1,1,2,1,1,1,3,365,3,3,365,365,3,365,0,27,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,2.76
9404,9/28/2024,Mari,12/4/2013,"Oslo, Norway",within an hour,100%,50%,f,t,t,Entire home,Entire home/apt,2.5 baths,6000.00,t,9/28/2024,never,no reviews,no reviews,f,1.19E+18,10429904,1,2,6,1,1.4,1.2,1,365,1,1,365,365,1,365,29,89,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,2.76
9405,9/28/2024,Karoline,7/20/2015,10,within an hour,100%,75%,f,t,f,Entire rental unit,Entire home/apt,1 bath,1471.00,t,9/28/2024,7/27/2024,8/2/2024,no reviews,f,1.19E+18,39001944,1,2,2,1,1,1,2,21,2,4,21,21,2.9,21,23,72,2,2,0,5,5,5,4.5,5,1,0,0,0.94
9406,9/28/2024,Joakim,8/4/2020,10,within an hour,100%,67%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1300.00,t,9/28/2024,7/28/2024,7/28/2024,no reviews,f,1.19E+18,360475704,1,1,2,1,1,1,1,365,1,3,365,365,1.1,365,9,10,1,1,0,5,5,5,5,5,1,0,0,0.48
9407,9/28/2024,Frode,1/20/2016,10,within a few hours,100%,100%,f,t,f,Entire rental unit,Entire home/apt,1 bath,2000.00,t,9/28/2024,8/21/2024,8/26/2024,no reviews,f,1.19E+18,55432628,1,1,4,1,2,2,2,21,2,2,21,21,2,21,27,87,2,2,0,5,5,5,5,5,1,0,0,1.54
9408,9/28/2024,Oda Steinland,1/19/2016,"Oslo, Norway",within an hour,100%,100%,f,t,t,Entire condo,Entire home/apt,1 bath,2236.00,t,9/28/2024,9/1/2024,9/25/2024,no reviews,f,1.19E+18,55302720,1,1,5,1,2,2,1,365,1,2,365,365,1,365,28,88,4,4,0.3,5,5,5,5,5,1,0,0,1
9409,9/28/2024,Sander,5/12/2018,10,within an hour,100%,100%,f,t,f,Entire rental unit,Entire home/apt,1 bath,1800.00,t,9/28/2024,9/22/2024,9/22/2024,no reviews,f,1.19E+18,189252331,1,1,4,1,2,2,3,10,3,3,10,10,3,10,0,10,1,1,1,5,5,5,5,5,1,0,0,1
9410,9/28/2024,Petrine,6/23/2015,"Oslo, Norway",within a day,80%,13%,f,t,f,Entire rental unit,Entire home/apt,1 bath,1700.00,t,9/28/2024,7/20/2024,7/20/2024,no reviews,f,1.19E+18,36574145,1,1,4,1,2,1,1,10,1,1,10,10,1,10,22,82,1,1,0,5,5,5,5,5,1,0,0,0.42
9411,9/28/2024,Per,1/28/2021,10,within an hour,100%,100%,f,f,t,Entire rental unit,Entire home/apt,1 bath,1550.00,t,9/28/2024,7/29/2024,8/25/2024,no reviews,t,1.19E+18,386369738,1,2,6,1,2,1.2,1,365,2,3,365,365,2.7,365,21,81,4,4,0,4.75,5,4.75,5,5,1,0,0,1.94
9412,9/28/2024,Sofie,2/12/2017,"Oslo, Norway",within a few hours,100%,80%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1279.00,t,9/28/2024,8/4/2024,8/23/2024,no reviews,f,1.19E+18,116159693,1,1,2,1,1,1,1,365,1,1,365,365,1,365,3,13,3,3,0,5,5,5,5,5,1,0,0,1.61
9413,9/28/2024,Valentina,6/18/2024,10,within a few hours,100%,93%,f,t,t,Entire condo,Entire home/apt,1.5 baths,4914.00,t,9/28/2024,7/31/2024,8/9/2024,no reviews,f,1.19E+18,584165377,2,2,5,1,3,3,3,365,3,3,365,365,3,365,14,43,3,3,0,5,4.67,4.67,5,5,1,0,0,1.5
9414,9/28/2024,Linn,7/3/2024,10,within an hour,100%,87%,f,f,t,Entire rental unit,Entire home/apt,1 bath,2857.00,t,9/28/2024,7/26/2024,9/22/2024,no reviews,f,1.19E+18,587205023,2,2,4,1,1,2,2,14,2,2,14,14,2,14,29,89,7,7,0.3,5,5,5,5,5,1,0,0,3.23
9415,9/28/2024,Charlotte,3/21/2017,"Oslo, Norway",within a few hours,100%,80%,f,t,t,Entire condo,Entire home/apt,1.5 baths,1500.00,t,9/28/2024,7/16/2024,9/8/2024,no reviews,f,1.19E+18,121786059,1,2,5,1,3,3,3,14,2,3,14,14,3,14,2,4,4,4,1,5,5,5,5,4.75,1,0,0,1.6
9416,9/28/2024,Emil Thowsen,12/20/2021,"Bergen, Norway",within an hour,100%,96%,f,t,f,Entire condo,Entire home/apt,1 bath,1578.00,t,9/28/2024,7/31/2024,9/14/2024,no reviews,f,1.19E+18,436737499,1.3,1.4,3,1,1,1,1,365,2,4,365,365,3.6,365,20,80,9,9,0.3,4.78,4.44,4.89,4.67,5,1,0,0,1
9417,9/28/2024,Ramla,7/23/2023,"Oslo, Norway",within an hour,100%,81%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1786.00,t,9/28/2024,never,no reviews,no reviews,t,1.19E+18,527401410,1.3,1.4,6,1,1,3,1,365,1,1,365,365,1,365,23,82,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,1
9418,9/28/2024,Anette Tølløfsrud,1/14/2016,"Oslo, Norway",within a few hours,100%,79%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1300.00,t,9/28/2024,7/24/2024,9/21/2024,no reviews,f,1.19E+18,54627733,1,1,4,1,2,3,2,2,2,3,2,3,2.6,2.6,6,6,7,7,2,5,5,5,5,5,1,0,0,3.13
9419,9/28/2024,Ida Buset,5/28/2015,"Oslo, Norway",within a day,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,1437.00,t,9/28/2024,never,no reviews,no reviews,f,1.19E+18,34473060,1,1,6,1,1.4,1.2,4,21,4,4,21,21,4,21,6,8,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,3.13
9420,9/28/2024,Mia,10/26/2016,"Oslo, Norway",a few days or more,17%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1500.00,t,9/28/2024,never,no reviews,no reviews,f,1.19E+18,101376312,1,2,4,1,3,2,2.1,31,2.3,7,31,31,2.4,31,27,31,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,3.13
9421,9/28/2024,Anna,1/11/2014,10,within a few hours,100%,40%,f,f,t,Entire rental unit,Entire home/apt,1 bath,830.00,t,9/28/2024,7/23/2024,8/8/2024,no reviews,f,1.19E+18,11197390,1,1,2,1,0,1,1,365,1,1,365,365,1,365,0,56,2,2,0,5,5,5,5,5,1,0,0,0.88
9422,9/28/2024,Johannes,7/2/2024,10,within an hour,100%,100%,f,f,t,Entire rental unit,Entire home/apt,1.5 baths,0.00,t,9/28/2024,7/28/2024,9/2/2024,no reviews,f,1.19E+18,587066839,1,1,3,1,2,0,2,365,2,2,365,365,2,365,1,1,6,6,1,4.83,4.83,4.67,4.67,4.83,1,0,0,2.86
9423,9/28/2024,Cathrine Skadberg,12/31/2023,"Oslo, Norway",within an hour,100%,63%,f,t,t,Entire rental unit,Entire home/apt,1 bath,850.00,t,9/28/2024,7/30/2024,8/3/2024,no reviews,f,1.19E+18,553704589,1,1,2,1,1,1,2,185.9,2,2,187.4,188.8,2,189.2,8,24,2,2,0,5,5,4.5,5,5,1,0,0,0.98
9424,9/28/2024,Kirsten,2/12/2024,"Oslo, Norway",within an hour,100%,44%,f,t,t,Entire rental unit,Entire home/apt,1 bath,0.00,t,9/28/2024,7/23/2024,8/3/2024,no reviews,f,1.19E+18,561713415,1,1,5,1,2,0,3,16,3,3,16,16,3,16,0,0,3,3,0,5,5,5,5,4.67,1,0,0,1.32
9425,9/28/2024,John Fredrik,12/30/2014,"Oslo, Norway",within an hour,100%,82%,f,t,t,Entire home,Entire home/apt,1 bath,1600.00,t,9/28/2024,7/27/2024,9/21/2024,no reviews,f,1.19E+18,25390160,1,1,4,1,3,2,3,180,3,3,180,180,3,180,15,75,6,6,1,4.83,5,4.67,5,5,1,0,0,2.81
9426,9/28/2024,Katarina,6/15/2024,10,within an hour,100%,68%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1043.00,t,9/28/2024,7/19/2024,9/11/2024,no reviews,f,1.19E+18,583692280,1,1,2,1,1,1,2,7,1,2,7,7,2,7,6,13,8,8,0.3,5,5,5,5,4.88,1,0,0,3.33
9427,9/28/2024,Joachim,5/26/2021,10,within an hour,100%,56%,f,t,f,Entire rental unit,Entire home/apt,1 bath,1304.00,t,9/28/2024,8/11/2024,8/11/2024,no reviews,f,1.19E+18,403697054,1,1,2,1,2,3,1,10,1,1,10,10,1,10,14,55,1,1,0,5,4,5,4.9,4.9,1,0,0,0.61
9428,9/28/2024,Anastasia,6/9/2021,10,within an hour,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1394.00,t,9/28/2024,8/7/2024,9/18/2024,no reviews,f,1.19E+18,406196155,1,1,3,1,1,2,3,365,3,3,365,365,3,365,26,86,6,6,2,5,5,4.83,5,4.67,1,0,0,3.4
9429,9/28/2024,Susanne,8/5/2016,"Oslo, Norway",a few days or more,30%,20%,f,t,f,Entire rental unit,Entire home/apt,1 bath,1415.00,t,9/28/2024,7/31/2024,7/31/2024,no reviews,f,1.19E+18,88174860,1,1,6,1,1.4,1.2,3,60,3,3,60,60,3,60,25,80,1,1,0,5,4,5,5,5,1,0,0,0.5
9430,9/28/2024,Rami,9/18/2023,"Oslo, Norway",within an hour,100%,86%,f,t,t,Private room in rental unit,Private room,1 private bath,625.00,t,9/28/2024,7/14/2024,9/21/2024,no reviews,f,1.19E+18,537681820,1,1,2,1,1,1,1,365,1,1,365,365,1,365,24,84,21,3.3,0.3,5,4.95,5,4.95,4.95,1,0,0,1
9431,9/28/2024,Ada,8/24/2015,"Oslo, Norway",within an hour,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1000.00,t,9/28/2024,9/2/2024,9/9/2024,no reviews,f,1.19E+18,42401339,1,1,4,1,1,2,2,35,2,2,35,35,2,35,24,84,2,2,2,5,5,5,5,5,1,0,0,2
9432,9/28/2024,Isabel Almankaas,5/15/2016,10,within a few hours,100%,86%,f,t,f,Entire rental unit,Entire home/apt,1 bath,0.00,t,9/28/2024,8/15/2024,9/27/2024,no reviews,f,1.19E+18,72148075,2,2,2,1,1,0,2,30,2,2,30,30,2,30,1,1,6,6,0.3,4.83,5,4.5,4.83,5,1,0,0,1
9433,9/28/2024,Inger Lise,2/13/2017,"Oslo, Norway",within a few hours,100%,46%,f,t,t,Entire rental unit,Entire home/apt,1 bath,850.00,t,9/28/2024,8/28/2024,9/1/2024,no reviews,f,1.19E+18,116265595,1,1,3,1,1,1,2.1,365,2.3,2.7,365,365,2.4,365,0,35,2,2,1,5,5,5,5,5,1,0,0,1.87
9434,9/28/2024,Øyvind,9/18/2016,"Oslo, Norway",within a day,90%,18%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1336.00,t,9/28/2024,8/2/2024,8/2/2024,no reviews,f,1.19E+18,95746553,2,2,4,1,2,2,2,365,2,2,365,365,2,365,26,86,1,1,0,5,5,4,5,5,1,0,0,0.52
9435,9/28/2024,Lisa,4/15/2018,"Oslo, Norway",within an hour,100%,92%,f,t,f,Entire condo,Entire home/apt,1 bath,1500.00,t,9/28/2024,7/14/2024,8/27/2024,no reviews,f,1.19E+18,184386790,1,1,4,1,2,2,2,31,2,4,31,31,2.1,31,2,21,10,10,0,4.9,4.8,5,5,4.6,1,0,0,1
9436,9/28/2024,Evelina,8/11/2023,10,within a day,80%,43%,f,t,t,Entire rental unit,Entire home/apt,2 baths,3200.00,t,9/28/2024,7/12/2024,8/24/2024,no reviews,f,1.19E+18,531264047,1,1,5,1,2,2,2,365,1,2,365,365,1.4,365,23,77,5,5,0,4.8,4.8,5,5,5,1,0,0,1.9
9437,9/28/2024,Alexander,7/4/2024,"Oslo, Norway",within an hour,100%,70%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1150.00,t,9/28/2024,8/16/2024,9/5/2024,no reviews,f,1.19E+18,587414585,1,1,3,1,1,1,3,365,3,3,365,365,3,365,11,50,2,2,1,5,5,5,5,5,1,0,0,1.36
9438,9/28/2024,Rebekka,8/23/2013,"Oslo, Norway",within a few hours,100%,50%,f,t,t,Entire home,Entire home/apt,2 baths,2200.00,t,9/28/2024,never,no reviews,no reviews,f,1.19E+18,8342384,1,1,3.2,1,1.4,1.2,3,7,3,3,187.4,188.8,3,189.2,1,1,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,1.36
9439,9/28/2024,Kirill,8/14/2014,"Oslo, Norway",within an hour,100%,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,0.00,t,9/28/2024,never,no reviews,no reviews,f,1.19E+18,20011082,1,1,5,1,2,0,3,10,3,3,10,10,3,10,0,0,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,1.36
9440,9/28/2024,Duy Vidar,8/21/2022,10,within an hour,100%,98%,t,t,t,Entire rental unit,Entire home/apt,1 bath,2198.00,t,9/28/2024,7/13/2024,9/20/2024,no reviews,f,1.19E+18,476109797,2,3,3,1,1,2,2,30,1,3,30,30,2.7,30,14,70,10,10,0.3,4.9,4.9,4.9,4.9,5,1,0,0,1
9441,9/28/2024,Gustav,6/6/2020,"Oslo, Norway",within a few hours,100%,67%,f,t,f,Entire rental unit,Entire home/apt,1 bath,1339.00,t,9/28/2024,8/5/2024,8/13/2024,no reviews,f,1.19E+18,348888610,1,2,4,1,2,2,2,365,4,4,365,365,4,365,7,8,2,2,0,4.5,4.5,4.5,4,4.5,1,0,0,1.09
9442,9/28/2024,Lukas,5/30/2021,10,a few days or more,0%,5%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1750.00,t,9/28/2024,never,no reviews,no reviews,f,1.19E+18,404381270,1,1,5,1,2,2,3,365,3,3,365,365,3,365,26,86,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,1.09
9443,9/28/2024,Jenny Marie,8/8/2017,"Oslo, Norway",within a few hours,100%,63%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1300.00,t,9/28/2024,7/21/2024,8/18/2024,no reviews,f,1.19E+18,144909542,1,1,4,1,1,2,1,365,1,2,365,365,1,365,9,21,3,3,0,4.67,4.67,4.67,5,4.33,1,0,0,1.29
9444,9/28/2024,Håkon,3/12/2014,"Gjøvik, Norway",within a day,100%,67%,f,t,t,Entire rental unit,Entire home/apt,1 bath,1350.00,t,9/28/2024,7/11/2024,7/28/2024,no reviews,f,1.19E+18,13049592,1,1,5,1,2,2,2,365,2,3,365,365,2,365,0,0,3,3,0,4.33,4.67,3.67,5,4.67,1,0,0,1.13
9445,9/28/2024,Sarah Lina,10/13/2016,10,within an hour,67%,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,979.00,t,9/28/2024,never,no reviews,no reviews,f,1.19E+18,99528740,3,1.4,2,1,1,1,1,365,1,1,365,365,1,365,12,72,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,1.13
9446,9/28/2024,Kristine,8/31/2022,"Oslo, Norway",within a few hours,100%,63%,f,t,t,Entire rental unit,Entire home/apt,1 bath,957.00,t,9/28/2024,7/19/2024,8/29/2024,no reviews,f,1.19E+18,477555453,1,1,3,1,1,1,3,14,3,3,14,14,3,14,13,25,5,5,1,4.8,5,5,5,4.8,1,0,0,2.08
9447,9/28/2024,Junicel Siren Myhrvold,8/7/2019,"Oslo, Norway",within a day,100%,50%,f,f,t,Entire condo,Entire home/apt,1 bath,2000.00,t,9/28/2024,never,no reviews,no reviews,f,1.19E+18,283564417,1,1,5,1,2,2,1,14,1,1,14,14,1,14,0,0,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,2.08
9448,9/28/2024,Sigbjorn,2/13/2013,"Oslo, Norway",within a few hours,100%,50%,f,t,t,Entire home,Entire home/apt,3.5 baths,2400.00,t,9/28/2024,never,no reviews,no reviews,f,1.19E+18,5069091,1,3,3.2,1,1.4,1.2,2.1,365,5,5,365,365,5,365,0,26,0,0,0,4.9,4.9,4.8,4.9,4.9,1,0,0,2.08
9449,9/28/2024,Lars,8/15/2023,"Oslo, Norway",within a day,90%,55%,f,t,f,Entire rental unit,Entire home/apt,1 bath,950.00,t,9/28/2024,8/1/2024,8/30/2024,no reviews,f,1.19E+18,531975986,1,1,2,1,0,1,1,365,1,1,365,365,1,365,3,29,3,3,1,5,5,5,5,5,1,0,0,1.53
9450,9/28/2024,Cesilie,10/29/2018,"Oslo, Norway",within a few hours,100%,80%,f,t,t,Entire condo,Entire home/apt,1 bath,850.00,t,9/28/2024,7/21/2024,8/16/2024,no reviews,f,1.19E+18,223130733,1,1,2,1,1,1,2.1,20,5,5,20,20,5,20,0,7,3,3,0,4.67,5,5,5,4.67,1,0,0,1.29
